sku_interno,codigo_erp,produto,loja,estoque_minimo_legado
2878,11946,"""""""CORTINA DE BOX ADOMES 1,70 X 1,80""""""",Fábrica,5
2878,11946,"""""""CORTINA DE BOX ADOMES 1,70 X 1,80""""""",G2,3
2997,12064,CORTINA LUX ESPECIAL LINHO ELEGANCE FENDI 4.00X2.60,Babita,3
2997,12064,CORTINA LUX ESPECIAL LINHO ELEGANCE FENDI 4.00X2.60,Barreiro,3
2997,12064,CORTINA LUX ESPECIAL LINHO ELEGANCE FENDI 4.00X2.60,Betim,3
2997,12064,CORTINA LUX ESPECIAL LINHO ELEGANCE FENDI 4.00X2.60,Carijós,3
2997,12064,CORTINA LUX ESPECIAL LINHO ELEGANCE FENDI 4.00X2.60,Eldorado 2,3
2997,12064,CORTINA LUX ESPECIAL LINHO ELEGANCE FENDI 4.00X2.60,Fábrica,5
2997,12064,CORTINA LUX ESPECIAL LINHO ELEGANCE FENDI 4.00X2.60,G2,3
2997,12064,CORTINA LUX ESPECIAL LINHO ELEGANCE FENDI 4.00X2.60,Guaranis,3
2997,12064,CORTINA LUX ESPECIAL LINHO ELEGANCE FENDI 4.00X2.60,Tupis,3
2997,12064,CORTINA LUX ESPECIAL LINHO ELEGANCE FENDI 4.00X2.60,Venda Nova,3
4003,1212,CORTINA VENDA EXTERNA,Barreiro,3
4003,1212,CORTINA VENDA EXTERNA,Fábrica,5
4003,1212,CORTINA VENDA EXTERNA,Tupis,3
3089,12141,CORTINA LUX DUAL VOIL SLIN PEROLA 7.00X2.70,Babita,3
3089,12141,CORTINA LUX DUAL VOIL SLIN PEROLA 7.00X2.70,Barreiro,3
3089,12141,CORTINA LUX DUAL VOIL SLIN PEROLA 7.00X2.70,Betim,3
3089,12141,CORTINA LUX DUAL VOIL SLIN PEROLA 7.00X2.70,Carijós,3
3089,12141,CORTINA LUX DUAL VOIL SLIN PEROLA 7.00X2.70,Eldorado 2,3
3089,12141,CORTINA LUX DUAL VOIL SLIN PEROLA 7.00X2.70,Fábrica,5
3089,12141,CORTINA LUX DUAL VOIL SLIN PEROLA 7.00X2.70,G2,3
3089,12141,CORTINA LUX DUAL VOIL SLIN PEROLA 7.00X2.70,Guaranis,3
3089,12141,CORTINA LUX DUAL VOIL SLIN PEROLA 7.00X2.70,Tupis,3
3089,12141,CORTINA LUX DUAL VOIL SLIN PEROLA 7.00X2.70,Venda Nova,3
3091,12143,CORTINA LUX ESPECIAL LINHO ELEGANCE FENDI 2.60X1.70,Babita,3
3091,12143,CORTINA LUX ESPECIAL LINHO ELEGANCE FENDI 2.60X1.70,Barreiro,3
3091,12143,CORTINA LUX ESPECIAL LINHO ELEGANCE FENDI 2.60X1.70,Betim,3
3091,12143,CORTINA LUX ESPECIAL LINHO ELEGANCE FENDI 2.60X1.70,Carijós,3
3091,12143,CORTINA LUX ESPECIAL LINHO ELEGANCE FENDI 2.60X1.70,Eldorado 2,3
3091,12143,CORTINA LUX ESPECIAL LINHO ELEGANCE FENDI 2.60X1.70,Fábrica,5
3091,12143,CORTINA LUX ESPECIAL LINHO ELEGANCE FENDI 2.60X1.70,G2,3
3091,12143,CORTINA LUX ESPECIAL LINHO ELEGANCE FENDI 2.60X1.70,Guaranis,3
3091,12143,CORTINA LUX ESPECIAL LINHO ELEGANCE FENDI 2.60X1.70,Tupis,3
3091,12143,CORTINA LUX ESPECIAL LINHO ELEGANCE FENDI 2.60X1.70,Venda Nova,3
3092,12144,CORTINA LUX ESPECIAL LINHO ELEGANCE PEROLA 2.60X1.70,Babita,3
3092,12144,CORTINA LUX ESPECIAL LINHO ELEGANCE PEROLA 2.60X1.70,Barreiro,3
3092,12144,CORTINA LUX ESPECIAL LINHO ELEGANCE PEROLA 2.60X1.70,Betim,3
3092,12144,CORTINA LUX ESPECIAL LINHO ELEGANCE PEROLA 2.60X1.70,Carijós,3
3092,12144,CORTINA LUX ESPECIAL LINHO ELEGANCE PEROLA 2.60X1.70,Eldorado 2,3
3092,12144,CORTINA LUX ESPECIAL LINHO ELEGANCE PEROLA 2.60X1.70,Fábrica,5
3092,12144,CORTINA LUX ESPECIAL LINHO ELEGANCE PEROLA 2.60X1.70,G2,3
3092,12144,CORTINA LUX ESPECIAL LINHO ELEGANCE PEROLA 2.60X1.70,Guaranis,3
3092,12144,CORTINA LUX ESPECIAL LINHO ELEGANCE PEROLA 2.60X1.70,Tupis,3
3092,12144,CORTINA LUX ESPECIAL LINHO ELEGANCE PEROLA 2.60X1.70,Venda Nova,3
3095,12150,CORTINA LUX DARK LINHO ELEGANCE BRANCO 4.00X2.60,Babita,3
3095,12150,CORTINA LUX DARK LINHO ELEGANCE BRANCO 4.00X2.60,Barreiro,3
3095,12150,CORTINA LUX DARK LINHO ELEGANCE BRANCO 4.00X2.60,Betim,3
3095,12150,CORTINA LUX DARK LINHO ELEGANCE BRANCO 4.00X2.60,Carijós,3
3095,12150,CORTINA LUX DARK LINHO ELEGANCE BRANCO 4.00X2.60,Eldorado 2,3
3095,12150,CORTINA LUX DARK LINHO ELEGANCE BRANCO 4.00X2.60,Fábrica,5
3095,12150,CORTINA LUX DARK LINHO ELEGANCE BRANCO 4.00X2.60,G2,3
3095,12150,CORTINA LUX DARK LINHO ELEGANCE BRANCO 4.00X2.60,Guaranis,3
3095,12150,CORTINA LUX DARK LINHO ELEGANCE BRANCO 4.00X2.60,Tupis,3
3095,12150,CORTINA LUX DARK LINHO ELEGANCE BRANCO 4.00X2.60,Venda Nova,3
3096,12151,CORTINA LUX DARK LINHO ELEGANCE FENDI 4.00X2.60,Babita,3
3096,12151,CORTINA LUX DARK LINHO ELEGANCE FENDI 4.00X2.60,Barreiro,3
3096,12151,CORTINA LUX DARK LINHO ELEGANCE FENDI 4.00X2.60,Betim,3
3096,12151,CORTINA LUX DARK LINHO ELEGANCE FENDI 4.00X2.60,Carijós,3
3096,12151,CORTINA LUX DARK LINHO ELEGANCE FENDI 4.00X2.60,Eldorado 2,3
3096,12151,CORTINA LUX DARK LINHO ELEGANCE FENDI 4.00X2.60,Fábrica,5
3096,12151,CORTINA LUX DARK LINHO ELEGANCE FENDI 4.00X2.60,G2,3
3096,12151,CORTINA LUX DARK LINHO ELEGANCE FENDI 4.00X2.60,Guaranis,3
3096,12151,CORTINA LUX DARK LINHO ELEGANCE FENDI 4.00X2.60,Tupis,3
3096,12151,CORTINA LUX DARK LINHO ELEGANCE FENDI 4.00X2.60,Venda Nova,3
3097,12152,CORTINA LUX DARK LINHO ELEGANCE PEROLA 4.00X2.60,Babita,3
3097,12152,CORTINA LUX DARK LINHO ELEGANCE PEROLA 4.00X2.60,Barreiro,3
3097,12152,CORTINA LUX DARK LINHO ELEGANCE PEROLA 4.00X2.60,Betim,3
3097,12152,CORTINA LUX DARK LINHO ELEGANCE PEROLA 4.00X2.60,Carijós,3
3097,12152,CORTINA LUX DARK LINHO ELEGANCE PEROLA 4.00X2.60,Eldorado 2,3
3097,12152,CORTINA LUX DARK LINHO ELEGANCE PEROLA 4.00X2.60,Fábrica,5
3097,12152,CORTINA LUX DARK LINHO ELEGANCE PEROLA 4.00X2.60,G2,3
3097,12152,CORTINA LUX DARK LINHO ELEGANCE PEROLA 4.00X2.60,Guaranis,3
3097,12152,CORTINA LUX DARK LINHO ELEGANCE PEROLA 4.00X2.60,Tupis,3
3097,12152,CORTINA LUX DARK LINHO ELEGANCE PEROLA 4.00X2.60,Venda Nova,3
3098,12153,CORTINA COZ VOIL BORD KITCHEN CEREJAS VERDE 2.00X1.35,Babita,3
3098,12153,CORTINA COZ VOIL BORD KITCHEN CEREJAS VERDE 2.00X1.35,Barreiro,3
3098,12153,CORTINA COZ VOIL BORD KITCHEN CEREJAS VERDE 2.00X1.35,Betim,3
3098,12153,CORTINA COZ VOIL BORD KITCHEN CEREJAS VERDE 2.00X1.35,Carijós,3
3098,12153,CORTINA COZ VOIL BORD KITCHEN CEREJAS VERDE 2.00X1.35,Eldorado 2,3
3098,12153,CORTINA COZ VOIL BORD KITCHEN CEREJAS VERDE 2.00X1.35,Fábrica,5
3098,12153,CORTINA COZ VOIL BORD KITCHEN CEREJAS VERDE 2.00X1.35,G2,3
3098,12153,CORTINA COZ VOIL BORD KITCHEN CEREJAS VERDE 2.00X1.35,Guaranis,3
3098,12153,CORTINA COZ VOIL BORD KITCHEN CEREJAS VERDE 2.00X1.35,Tupis,3
3098,12153,CORTINA COZ VOIL BORD KITCHEN CEREJAS VERDE 2.00X1.35,Venda Nova,3
3103,12158,CORTINA FLAME MARROM 4.00X2.60,Babita,3
3103,12158,CORTINA FLAME MARROM 4.00X2.60,Barreiro,3
3103,12158,CORTINA FLAME MARROM 4.00X2.60,Betim,3
3103,12158,CORTINA FLAME MARROM 4.00X2.60,Carijós,3
3103,12158,CORTINA FLAME MARROM 4.00X2.60,Eldorado 2,3
3103,12158,CORTINA FLAME MARROM 4.00X2.60,Fábrica,5
3103,12158,CORTINA FLAME MARROM 4.00X2.60,G2,3
3103,12158,CORTINA FLAME MARROM 4.00X2.60,Guaranis,3
3103,12158,CORTINA FLAME MARROM 4.00X2.60,Tupis,3
3103,12158,CORTINA FLAME MARROM 4.00X2.60,Venda Nova,3
3104,12159,CORTINA LUX UNICA FLAME TRIGO 4.00X2.60,Babita,3
3104,12159,CORTINA LUX UNICA FLAME TRIGO 4.00X2.60,Barreiro,3
3104,12159,CORTINA LUX UNICA FLAME TRIGO 4.00X2.60,Betim,3
3104,12159,CORTINA LUX UNICA FLAME TRIGO 4.00X2.60,Carijós,3
3104,12159,CORTINA LUX UNICA FLAME TRIGO 4.00X2.60,Eldorado 2,3
3104,12159,CORTINA LUX UNICA FLAME TRIGO 4.00X2.60,Fábrica,5
3104,12159,CORTINA LUX UNICA FLAME TRIGO 4.00X2.60,G2,3
3104,12159,CORTINA LUX UNICA FLAME TRIGO 4.00X2.60,Guaranis,3
3104,12159,CORTINA LUX UNICA FLAME TRIGO 4.00X2.60,Tupis,3
3104,12159,CORTINA LUX UNICA FLAME TRIGO 4.00X2.60,Venda Nova,3
2269,12168,CORTINA OUTLET A,Babita,3
2269,12168,CORTINA OUTLET A,Barreiro,3
2269,12168,CORTINA OUTLET A,Betim,3
2269,12168,CORTINA OUTLET A,Carijós,3
2269,12168,CORTINA OUTLET A,Eldorado 2,3
2269,12168,CORTINA OUTLET A,Fábrica,5
2269,12168,CORTINA OUTLET A,G2,3
2269,12168,CORTINA OUTLET A,Guaranis,3
2269,12168,CORTINA OUTLET A,Tupis,3
2269,12168,CORTINA OUTLET A,Venda Nova,3
2270,12169,CORTINA OUTLET B,Babita,3
2270,12169,CORTINA OUTLET B,Barreiro,3
2270,12169,CORTINA OUTLET B,Betim,3
2270,12169,CORTINA OUTLET B,Carijós,3
2270,12169,CORTINA OUTLET B,Eldorado 2,3
2270,12169,CORTINA OUTLET B,Fábrica,5
2270,12169,CORTINA OUTLET B,G2,3
2270,12169,CORTINA OUTLET B,Guaranis,3
2270,12169,CORTINA OUTLET B,Tupis,3
2270,12169,CORTINA OUTLET B,Venda Nova,3
2271,12170,CORTINA OUTLET C,Babita,3
2271,12170,CORTINA OUTLET C,Barreiro,3
2271,12170,CORTINA OUTLET C,Betim,3
2271,12170,CORTINA OUTLET C,Carijós,3
2271,12170,CORTINA OUTLET C,Eldorado 2,3
2271,12170,CORTINA OUTLET C,Fábrica,5
2271,12170,CORTINA OUTLET C,G2,3
2271,12170,CORTINA OUTLET C,Guaranis,3
2271,12170,CORTINA OUTLET C,Tupis,3
2271,12170,CORTINA OUTLET C,Venda Nova,3
2272,12171,CORTINA OUTLET D,Babita,3
2272,12171,CORTINA OUTLET D,Barreiro,3
2272,12171,CORTINA OUTLET D,Betim,3
2272,12171,CORTINA OUTLET D,Carijós,3
2272,12171,CORTINA OUTLET D,Eldorado 2,3
2272,12171,CORTINA OUTLET D,Fábrica,5
2272,12171,CORTINA OUTLET D,G2,3
2272,12171,CORTINA OUTLET D,Guaranis,3
2272,12171,CORTINA OUTLET D,Tupis,3
2272,12171,CORTINA OUTLET D,Venda Nova,3
2273,12172,CORTINA OUTLET E,Babita,3
2273,12172,CORTINA OUTLET E,Barreiro,3
2273,12172,CORTINA OUTLET E,Betim,3
2273,12172,CORTINA OUTLET E,Carijós,3
2273,12172,CORTINA OUTLET E,Eldorado 2,3
2273,12172,CORTINA OUTLET E,Fábrica,5
2273,12172,CORTINA OUTLET E,G2,3
2273,12172,CORTINA OUTLET E,Guaranis,3
2273,12172,CORTINA OUTLET E,Tupis,3
2273,12172,CORTINA OUTLET E,Venda Nova,3
2274,12175,CORTINA OUTLET F,Babita,3
2274,12175,CORTINA OUTLET F,Barreiro,3
2274,12175,CORTINA OUTLET F,Betim,3
2274,12175,CORTINA OUTLET F,Carijós,3
2274,12175,CORTINA OUTLET F,Eldorado 2,3
2274,12175,CORTINA OUTLET F,Fábrica,5
2274,12175,CORTINA OUTLET F,G2,3
2274,12175,CORTINA OUTLET F,Guaranis,3
2274,12175,CORTINA OUTLET F,Tupis,3
2274,12175,CORTINA OUTLET F,Venda Nova,3
2275,12176,CORTINA OUTLET G,Babita,3
2275,12176,CORTINA OUTLET G,Barreiro,3
2275,12176,CORTINA OUTLET G,Betim,3
2275,12176,CORTINA OUTLET G,Carijós,3
2275,12176,CORTINA OUTLET G,Eldorado 2,3
2275,12176,CORTINA OUTLET G,Fábrica,5
2275,12176,CORTINA OUTLET G,G2,3
2275,12176,CORTINA OUTLET G,Guaranis,3
2275,12176,CORTINA OUTLET G,Tupis,3
2275,12176,CORTINA OUTLET G,Venda Nova,3
2276,12177,CORTINA OUTLET H,Babita,3
2276,12177,CORTINA OUTLET H,Barreiro,3
2276,12177,CORTINA OUTLET H,Betim,3
2276,12177,CORTINA OUTLET H,Carijós,3
2276,12177,CORTINA OUTLET H,Eldorado 2,3
2276,12177,CORTINA OUTLET H,Fábrica,5
2276,12177,CORTINA OUTLET H,G2,3
2276,12177,CORTINA OUTLET H,Guaranis,3
2276,12177,CORTINA OUTLET H,Tupis,3
2276,12177,CORTINA OUTLET H,Venda Nova,3
2277,12178,CORTINA OUTLET I,Babita,3
2277,12178,CORTINA OUTLET I,Barreiro,3
2277,12178,CORTINA OUTLET I,Betim,3
2277,12178,CORTINA OUTLET I,Carijós,3
2277,12178,CORTINA OUTLET I,Eldorado 2,3
2277,12178,CORTINA OUTLET I,Fábrica,5
2277,12178,CORTINA OUTLET I,G2,3
2277,12178,CORTINA OUTLET I,Guaranis,3
2277,12178,CORTINA OUTLET I,Tupis,3
2277,12178,CORTINA OUTLET I,Venda Nova,3
2278,12179,CORTINA OUTLET J,Babita,3
2278,12179,CORTINA OUTLET J,Barreiro,3
2278,12179,CORTINA OUTLET J,Betim,3
2278,12179,CORTINA OUTLET J,Carijós,3
2278,12179,CORTINA OUTLET J,Eldorado 2,3
2278,12179,CORTINA OUTLET J,Fábrica,5
2278,12179,CORTINA OUTLET J,G2,3
2278,12179,CORTINA OUTLET J,Guaranis,3
2278,12179,CORTINA OUTLET J,Tupis,3
2278,12179,CORTINA OUTLET J,Venda Nova,3
2279,12180,CORTINA OUTLET K,Babita,3
2279,12180,CORTINA OUTLET K,Barreiro,3
2279,12180,CORTINA OUTLET K,Betim,3
2279,12180,CORTINA OUTLET K,Carijós,3
2279,12180,CORTINA OUTLET K,Eldorado 2,3
2279,12180,CORTINA OUTLET K,Fábrica,5
2279,12180,CORTINA OUTLET K,G2,3
2279,12180,CORTINA OUTLET K,Guaranis,3
2279,12180,CORTINA OUTLET K,Tupis,3
2279,12180,CORTINA OUTLET K,Venda Nova,3
2280,12181,CORTINA OUTLET L,Babita,3
2280,12181,CORTINA OUTLET L,Barreiro,3
2280,12181,CORTINA OUTLET L,Betim,3
2280,12181,CORTINA OUTLET L,Carijós,3
2280,12181,CORTINA OUTLET L,Eldorado 2,3
2280,12181,CORTINA OUTLET L,Fábrica,5
2280,12181,CORTINA OUTLET L,G2,3
2280,12181,CORTINA OUTLET L,Guaranis,3
2280,12181,CORTINA OUTLET L,Tupis,3
2280,12181,CORTINA OUTLET L,Venda Nova,3
2281,12182,CORTINA OUTLET M,Babita,3
2281,12182,CORTINA OUTLET M,Barreiro,3
2281,12182,CORTINA OUTLET M,Betim,3
2281,12182,CORTINA OUTLET M,Carijós,3
2281,12182,CORTINA OUTLET M,Eldorado 2,3
2281,12182,CORTINA OUTLET M,Fábrica,5
2281,12182,CORTINA OUTLET M,G2,3
2281,12182,CORTINA OUTLET M,Guaranis,3
2281,12182,CORTINA OUTLET M,Tupis,3
2281,12182,CORTINA OUTLET M,Venda Nova,3
2282,12183,CORTINA OUTLET N,Babita,3
2282,12183,CORTINA OUTLET N,Barreiro,3
2282,12183,CORTINA OUTLET N,Betim,3
2282,12183,CORTINA OUTLET N,Carijós,3
2282,12183,CORTINA OUTLET N,Eldorado 2,3
2282,12183,CORTINA OUTLET N,Fábrica,5
2282,12183,CORTINA OUTLET N,G2,3
2282,12183,CORTINA OUTLET N,Guaranis,3
2282,12183,CORTINA OUTLET N,Tupis,3
2282,12183,CORTINA OUTLET N,Venda Nova,3
2283,12184,CORTINA OUTLET O,Babita,3
2283,12184,CORTINA OUTLET O,Barreiro,3
2283,12184,CORTINA OUTLET O,Betim,3
2283,12184,CORTINA OUTLET O,Carijós,3
2283,12184,CORTINA OUTLET O,Eldorado 2,3
2283,12184,CORTINA OUTLET O,Fábrica,5
2283,12184,CORTINA OUTLET O,G2,3
2283,12184,CORTINA OUTLET O,Guaranis,3
2283,12184,CORTINA OUTLET O,Tupis,3
2283,12184,CORTINA OUTLET O,Venda Nova,3
2284,12185,CORTINA OUTLET P,Babita,3
2284,12185,CORTINA OUTLET P,Barreiro,3
2284,12185,CORTINA OUTLET P,Betim,3
2284,12185,CORTINA OUTLET P,Carijós,3
2284,12185,CORTINA OUTLET P,Eldorado 2,3
2284,12185,CORTINA OUTLET P,Fábrica,5
2284,12185,CORTINA OUTLET P,Guaranis,3
2284,12185,CORTINA OUTLET P,Tupis,3
2284,12185,CORTINA OUTLET P,Venda Nova,3
2285,12186,CORTINA OUTLET Q,Babita,3
2285,12186,CORTINA OUTLET Q,Barreiro,3
2285,12186,CORTINA OUTLET Q,Betim,3
2285,12186,CORTINA OUTLET Q,Carijós,3
2285,12186,CORTINA OUTLET Q,Eldorado 2,3
2285,12186,CORTINA OUTLET Q,Fábrica,5
2285,12186,CORTINA OUTLET Q,G2,3
2285,12186,CORTINA OUTLET Q,Guaranis,3
2285,12186,CORTINA OUTLET Q,Tupis,3
2285,12186,CORTINA OUTLET Q,Venda Nova,3
2286,12187,CORTINA OUTLET R,Barreiro,3
2286,12187,CORTINA OUTLET R,Carijós,3
2286,12187,CORTINA OUTLET R,Fábrica,5
2286,12187,CORTINA OUTLET R,Venda Nova,3
2287,12188,CORTINA OUTLET S,Babita,3
2287,12188,CORTINA OUTLET S,Barreiro,3
2287,12188,CORTINA OUTLET S,Betim,3
2287,12188,CORTINA OUTLET S,Carijós,3
2287,12188,CORTINA OUTLET S,Eldorado 2,3
2287,12188,CORTINA OUTLET S,Fábrica,5
2287,12188,CORTINA OUTLET S,G2,3
2287,12188,CORTINA OUTLET S,Guaranis,3
2287,12188,CORTINA OUTLET S,Tupis,3
2287,12188,CORTINA OUTLET S,Venda Nova,3
71,12217,CORTINA FLAME KAKI 2.60X1.70,Babita,3
71,12217,CORTINA FLAME KAKI 2.60X1.70,Barreiro,3
71,12217,CORTINA FLAME KAKI 2.60X1.70,Betim,3
71,12217,CORTINA FLAME KAKI 2.60X1.70,Carijós,3
71,12217,CORTINA FLAME KAKI 2.60X1.70,Eldorado 2,3
71,12217,CORTINA FLAME KAKI 2.60X1.70,Fábrica,5
71,12217,CORTINA FLAME KAKI 2.60X1.70,G2,3
71,12217,CORTINA FLAME KAKI 2.60X1.70,Guaranis,3
71,12217,CORTINA FLAME KAKI 2.60X1.70,Tupis,3
71,12217,CORTINA FLAME KAKI 2.60X1.70,Venda Nova,3
3021,12218,CORTINA LUX ESPECIAL LINHO ELEGANCE PEROLA 4.00X2.60,Babita,3
3021,12218,CORTINA LUX ESPECIAL LINHO ELEGANCE PEROLA 4.00X2.60,Barreiro,3
3021,12218,CORTINA LUX ESPECIAL LINHO ELEGANCE PEROLA 4.00X2.60,Betim,3
3021,12218,CORTINA LUX ESPECIAL LINHO ELEGANCE PEROLA 4.00X2.60,Carijós,3
3021,12218,CORTINA LUX ESPECIAL LINHO ELEGANCE PEROLA 4.00X2.60,Eldorado 2,3
3021,12218,CORTINA LUX ESPECIAL LINHO ELEGANCE PEROLA 4.00X2.60,Fábrica,5
3021,12218,CORTINA LUX ESPECIAL LINHO ELEGANCE PEROLA 4.00X2.60,G2,3
3021,12218,CORTINA LUX ESPECIAL LINHO ELEGANCE PEROLA 4.00X2.60,Guaranis,3
3021,12218,CORTINA LUX ESPECIAL LINHO ELEGANCE PEROLA 4.00X2.60,Tupis,3
3021,12218,CORTINA LUX ESPECIAL LINHO ELEGANCE PEROLA 4.00X2.60,Venda Nova,3
3112,12224,CORTINA LUX DUAL LINHO ELEGANCE FENDI 5.80X2.80,Babita,3
3112,12224,CORTINA LUX DUAL LINHO ELEGANCE FENDI 5.80X2.80,Barreiro,3
3112,12224,CORTINA LUX DUAL LINHO ELEGANCE FENDI 5.80X2.80,Betim,3
3112,12224,CORTINA LUX DUAL LINHO ELEGANCE FENDI 5.80X2.80,Carijós,3
3112,12224,CORTINA LUX DUAL LINHO ELEGANCE FENDI 5.80X2.80,Eldorado 2,3
3112,12224,CORTINA LUX DUAL LINHO ELEGANCE FENDI 5.80X2.80,Fábrica,5
3112,12224,CORTINA LUX DUAL LINHO ELEGANCE FENDI 5.80X2.80,G2,3
3112,12224,CORTINA LUX DUAL LINHO ELEGANCE FENDI 5.80X2.80,Guaranis,3
3112,12224,CORTINA LUX DUAL LINHO ELEGANCE FENDI 5.80X2.80,Tupis,3
3112,12224,CORTINA LUX DUAL LINHO ELEGANCE FENDI 5.80X2.80,Venda Nova,3
3113,12225,CORTINA LUX DUAL LINHO ELEGANCE PEROLA 5.80X2.80,Babita,3
3113,12225,CORTINA LUX DUAL LINHO ELEGANCE PEROLA 5.80X2.80,Barreiro,3
3113,12225,CORTINA LUX DUAL LINHO ELEGANCE PEROLA 5.80X2.80,Betim,3
3113,12225,CORTINA LUX DUAL LINHO ELEGANCE PEROLA 5.80X2.80,Carijós,3
3113,12225,CORTINA LUX DUAL LINHO ELEGANCE PEROLA 5.80X2.80,Eldorado 2,3
3113,12225,CORTINA LUX DUAL LINHO ELEGANCE PEROLA 5.80X2.80,Fábrica,5
3113,12225,CORTINA LUX DUAL LINHO ELEGANCE PEROLA 5.80X2.80,G2,3
3113,12225,CORTINA LUX DUAL LINHO ELEGANCE PEROLA 5.80X2.80,Guaranis,3
3113,12225,CORTINA LUX DUAL LINHO ELEGANCE PEROLA 5.80X2.80,Tupis,3
3113,12225,CORTINA LUX DUAL LINHO ELEGANCE PEROLA 5.80X2.80,Venda Nova,3
3119,12247,CORTINA LINHO LOOK C/ MICROFIBRA NATURAL 4.00X2.60,Babita,3
3119,12247,CORTINA LINHO LOOK C/ MICROFIBRA NATURAL 4.00X2.60,Barreiro,3
3119,12247,CORTINA LINHO LOOK C/ MICROFIBRA NATURAL 4.00X2.60,Betim,3
3119,12247,CORTINA LINHO LOOK C/ MICROFIBRA NATURAL 4.00X2.60,Carijós,3
3119,12247,CORTINA LINHO LOOK C/ MICROFIBRA NATURAL 4.00X2.60,Eldorado 2,3
3119,12247,CORTINA LINHO LOOK C/ MICROFIBRA NATURAL 4.00X2.60,Fábrica,5
3119,12247,CORTINA LINHO LOOK C/ MICROFIBRA NATURAL 4.00X2.60,G2,3
3119,12247,CORTINA LINHO LOOK C/ MICROFIBRA NATURAL 4.00X2.60,Guaranis,3
3119,12247,CORTINA LINHO LOOK C/ MICROFIBRA NATURAL 4.00X2.60,Tupis,3
3119,12247,CORTINA LINHO LOOK C/ MICROFIBRA NATURAL 4.00X2.60,Venda Nova,3
3120,12248,CORTINA LINHO LOOK C/ MICROFIBRA NATURAL 5.80X2.60,Babita,3
3120,12248,CORTINA LINHO LOOK C/ MICROFIBRA NATURAL 5.80X2.60,Barreiro,3
3120,12248,CORTINA LINHO LOOK C/ MICROFIBRA NATURAL 5.80X2.60,Betim,3
3120,12248,CORTINA LINHO LOOK C/ MICROFIBRA NATURAL 5.80X2.60,Carijós,3
3120,12248,CORTINA LINHO LOOK C/ MICROFIBRA NATURAL 5.80X2.60,Eldorado 2,3
3120,12248,CORTINA LINHO LOOK C/ MICROFIBRA NATURAL 5.80X2.60,Fábrica,5
3120,12248,CORTINA LINHO LOOK C/ MICROFIBRA NATURAL 5.80X2.60,G2,3
3120,12248,CORTINA LINHO LOOK C/ MICROFIBRA NATURAL 5.80X2.60,Guaranis,3
3120,12248,CORTINA LINHO LOOK C/ MICROFIBRA NATURAL 5.80X2.60,Tupis,3
3120,12248,CORTINA LINHO LOOK C/ MICROFIBRA NATURAL 5.80X2.60,Venda Nova,3
3118,12249,CORTINA VOIL GLACE GRAFITE C/ MICROFIBRA 4.00X2.60,Babita,3
3118,12249,CORTINA VOIL GLACE GRAFITE C/ MICROFIBRA 4.00X2.60,Barreiro,3
3118,12249,CORTINA VOIL GLACE GRAFITE C/ MICROFIBRA 4.00X2.60,Betim,3
3118,12249,CORTINA VOIL GLACE GRAFITE C/ MICROFIBRA 4.00X2.60,Carijós,3
3118,12249,CORTINA VOIL GLACE GRAFITE C/ MICROFIBRA 4.00X2.60,Eldorado 2,3
3118,12249,CORTINA VOIL GLACE GRAFITE C/ MICROFIBRA 4.00X2.60,Fábrica,5
3118,12249,CORTINA VOIL GLACE GRAFITE C/ MICROFIBRA 4.00X2.60,G2,3
3118,12249,CORTINA VOIL GLACE GRAFITE C/ MICROFIBRA 4.00X2.60,Guaranis,3
3118,12249,CORTINA VOIL GLACE GRAFITE C/ MICROFIBRA 4.00X2.60,Tupis,3
3118,12249,CORTINA VOIL GLACE GRAFITE C/ MICROFIBRA 4.00X2.60,Venda Nova,3
3141,12260,CORTINA VOIL GLACE GRAFITE C/ MICROFIBRA 5.00X2.60,Babita,3
3141,12260,CORTINA VOIL GLACE GRAFITE C/ MICROFIBRA 5.00X2.60,Barreiro,3
3141,12260,CORTINA VOIL GLACE GRAFITE C/ MICROFIBRA 5.00X2.60,Betim,3
3141,12260,CORTINA VOIL GLACE GRAFITE C/ MICROFIBRA 5.00X2.60,Carijós,3
3141,12260,CORTINA VOIL GLACE GRAFITE C/ MICROFIBRA 5.00X2.60,Eldorado 2,3
3141,12260,CORTINA VOIL GLACE GRAFITE C/ MICROFIBRA 5.00X2.60,Fábrica,5
3141,12260,CORTINA VOIL GLACE GRAFITE C/ MICROFIBRA 5.00X2.60,G2,3
3141,12260,CORTINA VOIL GLACE GRAFITE C/ MICROFIBRA 5.00X2.60,Guaranis,3
3141,12260,CORTINA VOIL GLACE GRAFITE C/ MICROFIBRA 5.00X2.60,Tupis,3
3141,12260,CORTINA VOIL GLACE GRAFITE C/ MICROFIBRA 5.00X2.60,Venda Nova,3
3143,12261,CORTINA VOIL GLACE PRATA C/ MICROFIBRA 5.00X2.60,Babita,3
3143,12261,CORTINA VOIL GLACE PRATA C/ MICROFIBRA 5.00X2.60,Barreiro,3
3143,12261,CORTINA VOIL GLACE PRATA C/ MICROFIBRA 5.00X2.60,Betim,3
3143,12261,CORTINA VOIL GLACE PRATA C/ MICROFIBRA 5.00X2.60,Carijós,3
3143,12261,CORTINA VOIL GLACE PRATA C/ MICROFIBRA 5.00X2.60,Eldorado 2,3
3143,12261,CORTINA VOIL GLACE PRATA C/ MICROFIBRA 5.00X2.60,Fábrica,5
