sku_internal_id,erp_code,product_name,store,is_factory_or_cd,disponivel,fisico,vitrine,min_stock,alvo_p150,sugestao_unidades,ruptura_pct,unidades_perdidas_estimadas,prioridade,acao_sugerida,data_file
3063,12123,"TAPETE 0,50X1,40 VS TOUCH BEGE",Babita,false,0,0,1,,3,3,1.9231,1.2604,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_3063.js
3063,12123,"TAPETE 0,50X1,40 VS TOUCH BEGE",Eldorado 2,false,0,0,1,,3,3,1.9231,2.5208,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_3063.js
3063,12123,"TAPETE 0,50X1,40 VS TOUCH BEGE",Venda Nova,false,1,2,1,,3,2,0,0,EQUILIBRADO,Repor +2 u (vs. alvo P150),sku_3063.js
3063,12123,"TAPETE 0,50X1,40 VS TOUCH BEGE",Fábrica,true,0,0,0,,3,3,0,0,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_3063.js
3064,12124,"TAPETE 0,50X1,40 VS TOUCH PRATA",G2,false,0,0,1,,3,3,1.9231,2.5208,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_3064.js
3064,12124,"TAPETE 0,50X1,40 VS TOUCH PRATA",Barreiro,false,0,0,1,,3,3,1.9231,2.2733,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_3064.js
3064,12124,"TAPETE 0,50X1,40 VS TOUCH PRATA",Tupis,false,0,0,1,,3,3,1.9231,2.3811,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_3064.js
3064,12124,"TAPETE 0,50X1,40 VS TOUCH PRATA",Guaranis,false,0,1,1,,3,3,1.9231,1.5208,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_3064.js
3064,12124,"TAPETE 0,50X1,40 VS TOUCH PRATA",Betim,false,0,1,1,,3,3,1.9231,1.5208,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_3064.js
3064,12124,"TAPETE 0,50X1,40 VS TOUCH PRATA",Babita,false,0,0,1,,3,3,1.9231,2.7811,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_3064.js
3064,12124,"TAPETE 0,50X1,40 VS TOUCH PRATA",Eldorado 2,false,0,0,1,,3,3,1.9231,1.5208,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_3064.js
3064,12124,"TAPETE 0,50X1,40 VS TOUCH PRATA",Venda Nova,false,0,0,1,,3,3,1.9231,1.2604,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_3064.js
3064,12124,"TAPETE 0,50X1,40 VS TOUCH PRATA",Fábrica,true,0,0,0,,3,3,1.9231,2.1468,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_3064.js
3065,12125,"TAPETE 0,50X1,40 VS TOUCH ROSE",Betim,false,0,0,1,,3,3,1.9231,2.7811,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_3065.js
3065,12125,"TAPETE 0,50X1,40 VS TOUCH ROSE",Guaranis,false,0,0,1,,3,3,1.9231,2.77,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_3065.js
3065,12125,"TAPETE 0,50X1,40 VS TOUCH ROSE",Barreiro,false,0,0,1,,3,3,1.9231,3.8795,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_3065.js
3065,12125,"TAPETE 0,50X1,40 VS TOUCH ROSE",Babita,false,0,0,1,,3,3,1.9231,2.5208,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_3065.js
3065,12125,"TAPETE 0,50X1,40 VS TOUCH ROSE",G2,false,0,0,1,,3,3,1.9231,2.6592,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_3065.js
3065,12125,"TAPETE 0,50X1,40 VS TOUCH ROSE",Tupis,false,0,0,1,,3,3,1.9231,5.0415,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_3065.js
3065,12125,"TAPETE 0,50X1,40 VS TOUCH ROSE",Venda Nova,false,2,3,1,,3,1,0,0,EQUILIBRADO,Repor +1 u (vs. alvo P150),sku_3065.js
3065,12125,"TAPETE 0,50X1,40 VS TOUCH ROSE",Eldorado 2,false,0,0,1,,3,3,1.9231,2.4794,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_3065.js
3065,12125,"TAPETE 0,50X1,40 VS TOUCH ROSE",Fábrica,true,0,0,0,,3,3,1.9231,3.083,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_3065.js
3066,12126,"TAPETE 0,50X1,40 VS TOUCH TRIGO",Babita,false,0,0,1,,3,3,1.9231,2.5208,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_3066.js
3066,12126,"TAPETE 0,50X1,40 VS TOUCH TRIGO",Betim,false,0,0,1,,3,3,1.9231,3.4794,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_3066.js
3066,12126,"TAPETE 0,50X1,40 VS TOUCH TRIGO",Barreiro,false,0,0,1,,3,3,2.6923,4.2587,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_3066.js
3066,12126,"TAPETE 0,50X1,40 VS TOUCH TRIGO",Tupis,false,1,2,1,,3,2,0,0,EQUILIBRADO,Repor +2 u (vs. alvo P150),sku_3066.js
3066,12126,"TAPETE 0,50X1,40 VS TOUCH TRIGO",Guaranis,false,0,1,1,,3,3,1.9231,2.5208,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_3066.js
3066,12126,"TAPETE 0,50X1,40 VS TOUCH TRIGO",G2,false,0,1,1,,3,3,1.9231,1.2604,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_3066.js
3066,12126,"TAPETE 0,50X1,40 VS TOUCH TRIGO",Eldorado 2,false,0,0,1,,3,3,1.9231,1.2604,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_3066.js
3066,12126,"TAPETE 0,50X1,40 VS TOUCH TRIGO",Venda Nova,false,1,2,1,,3,2,0,0,EQUILIBRADO,Repor +2 u (vs. alvo P150),sku_3066.js
3066,12126,"TAPETE 0,50X1,40 VS TOUCH TRIGO",Fábrica,true,0,0,0,,3,3,1.9231,2.5623,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_3066.js
3067,12127,"TAPETE 1,50X2,00 VS VICTORIA",Barreiro,false,0,0,1,,3,3,0,0,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_3067.js
3067,12127,"TAPETE 1,50X2,00 VS VICTORIA",Tupis,false,1,2,1,,3,2,0,0,EQUILIBRADO,Repor +2 u (vs. alvo P150),sku_3067.js
3067,12127,"TAPETE 1,50X2,00 VS VICTORIA",Eldorado 2,false,0,1,1,,3,3,1.9231,2.5208,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_3067.js
3067,12127,"TAPETE 1,50X2,00 VS VICTORIA",Fábrica,true,0,0,0,,3,3,0,0,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_3067.js
3068,12128,"TAPETE 2,00X2,50 VS VICTORIA",Barreiro,false,1,2,1,,3,2,0,0,EQUILIBRADO,Repor +2 u (vs. alvo P150),sku_3068.js
3068,12128,"TAPETE 2,00X2,50 VS VICTORIA",Tupis,false,0,0,1,,3,3,0,0,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_3068.js
3068,12128,"TAPETE 2,00X2,50 VS VICTORIA",Eldorado 2,false,0,0,1,,3,3,1.9231,4.3019,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_3068.js
3068,12128,"TAPETE 2,00X2,50 VS VICTORIA",Babita,false,0,0,1,,3,3,0,0,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_3068.js
3068,12128,"TAPETE 2,00X2,50 VS VICTORIA",Fábrica,true,0,0,0,,3,3,0,0,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_3068.js
3069,12129,"TAPETE 0,40X0,60 VS SIENA PRATA",Barreiro,false,0,0,1,,3,3,0,0,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_3069.js
3069,12129,"TAPETE 0,40X0,60 VS SIENA PRATA",Tupis,false,0,0,1,,3,3,1.9231,2.5208,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_3069.js
3069,12129,"TAPETE 0,40X0,60 VS SIENA PRATA",Fábrica,true,0,0,0,,3,3,0,0,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_3069.js
3070,12130,"DUPLEX 2,60X1,80 VOIL TAFETA AMASSADO BRANCO",Tupis,false,0,1,1,,3,3,0,0,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_3070.js
3070,12130,"DUPLEX 2,60X1,80 VOIL TAFETA AMASSADO BRANCO",Babita,false,0,0,1,,3,3,0,0,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_3070.js
3070,12130,"DUPLEX 2,60X1,80 VOIL TAFETA AMASSADO BRANCO",Venda Nova,false,0,0,1,,3,3,0,0,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_3070.js
3070,12130,"DUPLEX 2,60X1,80 VOIL TAFETA AMASSADO BRANCO",Betim,false,0,0,1,,3,3,0,0,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_3070.js
3070,12130,"DUPLEX 2,60X1,80 VOIL TAFETA AMASSADO BRANCO",G2,false,0,0,1,,3,3,1.9231,1.2604,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_3070.js
3070,12130,"DUPLEX 2,60X1,80 VOIL TAFETA AMASSADO BRANCO",Barreiro,false,0,1,1,,3,3,0,0,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_3070.js
3070,12130,"DUPLEX 2,60X1,80 VOIL TAFETA AMASSADO BRANCO",Guaranis,false,0,0,1,,3,3,0,0,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_3070.js
3070,12130,"DUPLEX 2,60X1,80 VOIL TAFETA AMASSADO BRANCO",Fábrica,true,0,0,0,,3,3,0,0,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_3070.js
3071,12131,"DUPLEX 4,00X2,60 VOIL TAFETA AMASSADO BRANCO",Betim,false,0,0,1,,3,3,0,0,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_3071.js
3071,12131,"DUPLEX 4,00X2,60 VOIL TAFETA AMASSADO BRANCO",Guaranis,false,0,0,1,,3,3,0,0,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_3071.js
3071,12131,"DUPLEX 4,00X2,60 VOIL TAFETA AMASSADO BRANCO",G2,false,0,0,1,,3,3,0,0,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_3071.js
3071,12131,"DUPLEX 4,00X2,60 VOIL TAFETA AMASSADO BRANCO",Barreiro,false,0,0,1,,3,3,0,0,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_3071.js
3071,12131,"DUPLEX 4,00X2,60 VOIL TAFETA AMASSADO BRANCO",Babita,false,0,1,1,,3,3,0,0,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_3071.js
3071,12131,"DUPLEX 4,00X2,60 VOIL TAFETA AMASSADO BRANCO",Tupis,false,0,0,1,,3,3,0,0,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_3071.js
3071,12131,"DUPLEX 4,00X2,60 VOIL TAFETA AMASSADO BRANCO",Venda Nova,false,0,0,1,,3,3,0,0,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_3071.js
3071,12131,"DUPLEX 4,00X2,60 VOIL TAFETA AMASSADO BRANCO",Fábrica,true,0,0,0,,3,3,0,0,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_3071.js
3072,12132,"DUPLEX 2,60X1,80 VOIL AMASSADO CHA",Barreiro,false,0,0,1,,3,3,0,0,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_3072.js
3072,12132,"DUPLEX 2,60X1,80 VOIL AMASSADO CHA",Guaranis,false,0,1,1,,3,3,1.9231,1.2604,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_3072.js
3072,12132,"DUPLEX 2,60X1,80 VOIL AMASSADO CHA",Tupis,false,0,0,1,,3,3,3.3333,1.4699,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_3072.js
3072,12132,"DUPLEX 2,60X1,80 VOIL AMASSADO CHA",Babita,false,0,0,1,,3,3,0,0,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_3072.js
3072,12132,"DUPLEX 2,60X1,80 VOIL AMASSADO CHA",Betim,false,0,0,1,,3,3,1.9231,2.5208,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_3072.js
3072,12132,"DUPLEX 2,60X1,80 VOIL AMASSADO CHA",Venda Nova,false,0,0,1,,3,3,0,0,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_3072.js
3072,12132,"DUPLEX 2,60X1,80 VOIL AMASSADO CHA",Eldorado 2,false,0,0,1,,3,3,0,0,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_3072.js
3072,12132,"DUPLEX 2,60X1,80 VOIL AMASSADO CHA",G2,false,0,1,1,,3,3,1.9231,2.5208,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_3072.js
3072,12132,"DUPLEX 2,60X1,80 VOIL AMASSADO CHA",Fábrica,true,0,0,0,,3,3,0,0,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_3072.js
3073,12133,"DUPLEX 4,00X2,60 VOIL AMASSADO CHA",Barreiro,false,0,1,1,,3,3,2.8205,4.1532,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_3073.js
3073,12133,"DUPLEX 4,00X2,60 VOIL AMASSADO CHA",Betim,false,1,2,1,,3,2,0,0,EQUILIBRADO,Repor +2 u (vs. alvo P150),sku_3073.js
3073,12133,"DUPLEX 4,00X2,60 VOIL AMASSADO CHA",Babita,false,1,2,1,,3,2,0,0,EQUILIBRADO,Repor +2 u (vs. alvo P150),sku_3073.js
3073,12133,"DUPLEX 4,00X2,60 VOIL AMASSADO CHA",Guaranis,false,1,2,1,,3,2,1.9231,1.2604,EQUILIBRADO,Repor +2 u (vs. alvo P150),sku_3073.js
3073,12133,"DUPLEX 4,00X2,60 VOIL AMASSADO CHA",Venda Nova,false,1,2,1,,3,2,0,0,EQUILIBRADO,Repor +2 u (vs. alvo P150),sku_3073.js
3073,12133,"DUPLEX 4,00X2,60 VOIL AMASSADO CHA",G2,false,0,1,1,,3,3,1.9231,1.35,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_3073.js
3073,12133,"DUPLEX 4,00X2,60 VOIL AMASSADO CHA",Tupis,false,0,1,1,,3,3,1.9231,2.0769,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_3073.js
3073,12133,"DUPLEX 4,00X2,60 VOIL AMASSADO CHA",Eldorado 2,false,1,2,1,,3,2,0,0,EQUILIBRADO,Repor +2 u (vs. alvo P150),sku_3073.js
3073,12133,"DUPLEX 4,00X2,60 VOIL AMASSADO CHA",Fábrica,true,0,0,0,,3,3,3.8462,447.2,CRÍTICO,Repor +3 u (vs. alvo P150),sku_3073.js
3077,4,"TEC LINHO LOOK NATURAL 2,80 MT",Fábrica,true,51.7,51.7,0,,3,-49,1.9231,380.4784,EXCESSO,"Excedente -49 u — transferir, ajustar pedido ou campanha",sku_3077.js
3082,12134,"DUPLEX COLOR 2,70X1,60 VOIL BRANCO",Barreiro,false,0,0,1,,3,3,0,0,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_3082.js
3082,12134,"DUPLEX COLOR 2,70X1,60 VOIL BRANCO",Guaranis,false,0,0,1,,3,3,1.9231,2.5208,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_3082.js
3082,12134,"DUPLEX COLOR 2,70X1,60 VOIL BRANCO",Betim,false,0,0,1,,3,3,0,0,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_3082.js
3082,12134,"DUPLEX COLOR 2,70X1,60 VOIL BRANCO",Tupis,false,0,0,1,,3,3,0,0,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_3082.js
3082,12134,"DUPLEX COLOR 2,70X1,60 VOIL BRANCO",G2,false,0,0,1,,3,3,1.6667,0.4874,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_3082.js
3082,12134,"DUPLEX COLOR 2,70X1,60 VOIL BRANCO",Venda Nova,false,0,1,1,,3,3,1.9231,1.2604,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_3082.js
3082,12134,"DUPLEX COLOR 2,70X1,60 VOIL BRANCO",Eldorado 2,false,0,0,1,,3,3,1.9231,1.2604,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_3082.js
3082,12134,"DUPLEX COLOR 2,70X1,60 VOIL BRANCO",Babita,false,0,0,1,,3,3,0,0,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_3082.js
3082,12134,"DUPLEX COLOR 2,70X1,60 VOIL BRANCO",Fábrica,true,0,0,0,,3,3,0,0,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_3082.js
3083,12135,"DUPLEX COLOR 2,70X1,60 VOIL PEROLA",G2,false,0,0,1,,3,3,1.9231,1.2604,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_3083.js
3083,12135,"DUPLEX COLOR 2,70X1,60 VOIL PEROLA",Tupis,false,0,0,1,,3,3,0,0,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_3083.js
3083,12135,"DUPLEX COLOR 2,70X1,60 VOIL PEROLA",Barreiro,false,0,0,1,,3,3,0,0,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_3083.js
3083,12135,"DUPLEX COLOR 2,70X1,60 VOIL PEROLA",Venda Nova,false,0,0,1,,3,3,1.9231,2.0283,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_3083.js
3083,12135,"DUPLEX COLOR 2,70X1,60 VOIL PEROLA",Guaranis,false,2,3,1,,3,1,0,0,EQUILIBRADO,Repor +1 u (vs. alvo P150),sku_3083.js
3083,12135,"DUPLEX COLOR 2,70X1,60 VOIL PEROLA",Betim,false,0,0,1,,3,3,0,0,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_3083.js
3083,12135,"DUPLEX COLOR 2,70X1,60 VOIL PEROLA",Eldorado 2,false,0,0,1,,3,3,1.9231,1.2604,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_3083.js
3083,12135,"DUPLEX COLOR 2,70X1,60 VOIL PEROLA",Babita,false,0,0,1,,3,3,1.9231,1.2604,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_3083.js
3083,12135,"DUPLEX COLOR 2,70X1,60 VOIL PEROLA",Fábrica,true,0,0,0,,3,3,0,0,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_3083.js
3084,12136,CORTINA VOIL LISO BRANCO C/ MICROFIBRA 3.20X2.60,Betim,false,0,0,1,,3,3,1.9231,1.5208,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_3084.js
3084,12136,CORTINA VOIL LISO BRANCO C/ MICROFIBRA 3.20X2.60,Tupis,false,0,0,1,,3,3,1.9231,1.5208,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_3084.js
3084,12136,CORTINA VOIL LISO BRANCO C/ MICROFIBRA 3.20X2.60,Barreiro,false,1,2,1,,3,2,2.6923,3.4327,EQUILIBRADO,Repor +2 u (vs. alvo P150),sku_3084.js
3084,12136,CORTINA VOIL LISO BRANCO C/ MICROFIBRA 3.20X2.60,Guaranis,false,0,1,1,,3,3,1.9231,2.5208,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_3084.js
3084,12136,CORTINA VOIL LISO BRANCO C/ MICROFIBRA 3.20X2.60,Babita,false,0,1,1,,3,3,1.9231,1.5208,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_3084.js
3084,12136,CORTINA VOIL LISO BRANCO C/ MICROFIBRA 3.20X2.60,Venda Nova,false,1,2,1,,3,2,2.4359,2.5771,EQUILIBRADO,Repor +2 u (vs. alvo P150),sku_3084.js
3084,12136,CORTINA VOIL LISO BRANCO C/ MICROFIBRA 3.20X2.60,Eldorado 2,false,0,0,1,,3,3,2.4359,2.4382,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_3084.js
3084,12136,CORTINA VOIL LISO BRANCO C/ MICROFIBRA 3.20X2.60,G2,false,0,0,1,,3,3,1.9231,1.7303,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_3084.js
3084,12136,CORTINA VOIL LISO BRANCO C/ MICROFIBRA 3.20X2.60,Fábrica,true,0,0,0,,3,3,3.8462,7.4865,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_3084.js
3085,12137,CORTINA VOIL LISO PEROLA C/ MICROFRIBRA 3.20X2.60,Babita,false,0,1,1,,3,3,1.9231,1.2604,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_3085.js
3085,12137,CORTINA VOIL LISO PEROLA C/ MICROFRIBRA 3.20X2.60,Betim,false,0,0,1,,3,3,4.8718,15.2134,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_3085.js
3085,12137,CORTINA VOIL LISO PEROLA C/ MICROFRIBRA 3.20X2.60,Tupis,false,0,0,1,,3,3,2.5641,3.8894,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_3085.js
3085,12137,CORTINA VOIL LISO PEROLA C/ MICROFRIBRA 3.20X2.60,Barreiro,false,0,0,1,,3,3,1.9231,3.2189,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_3085.js
3085,12137,CORTINA VOIL LISO PEROLA C/ MICROFRIBRA 3.20X2.60,Guaranis,false,0,0,1,,3,3,2.6923,1.5461,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_3085.js
3085,12137,CORTINA VOIL LISO PEROLA C/ MICROFRIBRA 3.20X2.60,Venda Nova,false,0,0,1,,3,3,3.5897,6.3942,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_3085.js
3085,12137,CORTINA VOIL LISO PEROLA C/ MICROFRIBRA 3.20X2.60,Eldorado 2,false,0,0,1,,3,3,4.1026,4.5541,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_3085.js
3085,12137,CORTINA VOIL LISO PEROLA C/ MICROFRIBRA 3.20X2.60,G2,false,0,0,1,,3,3,4.1026,7.2582,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_3085.js
3085,12137,CORTINA VOIL LISO PEROLA C/ MICROFRIBRA 3.20X2.60,Fábrica,true,0,0,0,,3,3,3.5897,14.4585,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_3085.js
3086,12138,"DUPLEX COLOR 5,00X2,60 VOIL BRANCO",Babita,false,0,0,1,,3,3,1.9231,1.8076,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_3086.js
3086,12138,"DUPLEX COLOR 5,00X2,60 VOIL BRANCO",Barreiro,false,0,1,1,,3,3,1.7949,0.7811,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_3086.js
3086,12138,"DUPLEX COLOR 5,00X2,60 VOIL BRANCO",Tupis,false,0,0,1,,3,3,0,0,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_3086.js
3086,12138,"DUPLEX COLOR 5,00X2,60 VOIL BRANCO",Betim,false,0,0,1,,3,3,1.9231,1.2604,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_3086.js
3086,12138,"DUPLEX COLOR 5,00X2,60 VOIL BRANCO",Guaranis,false,0,1,1,,3,3,1.9231,1.2604,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_3086.js
3086,12138,"DUPLEX COLOR 5,00X2,60 VOIL BRANCO",G2,false,0,0,1,,3,3,0,0,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_3086.js
3086,12138,"DUPLEX COLOR 5,00X2,60 VOIL BRANCO",Venda Nova,false,0,0,1,,3,3,2.5641,3.5978,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_3086.js
3086,12138,"DUPLEX COLOR 5,00X2,60 VOIL BRANCO",Eldorado 2,false,0,0,1,,3,3,1.9231,3.6592,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_3086.js
3086,12138,"DUPLEX COLOR 5,00X2,60 VOIL BRANCO",Fábrica,true,0,0,0,,3,3,0,0,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_3086.js
3087,12139,"DUPLEX COLOR 5,00X2,60 VOIL PEROLA",Tupis,false,0,0,1,,3,3,1.9231,1.2604,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_3087.js
3087,12139,"DUPLEX COLOR 5,00X2,60 VOIL PEROLA",Barreiro,false,0,0,1,,3,3,2.9487,4.7298,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_3087.js
3087,12139,"DUPLEX COLOR 5,00X2,60 VOIL PEROLA",Venda Nova,false,0,1,1,,3,3,1.9231,1.2604,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_3087.js
3087,12139,"DUPLEX COLOR 5,00X2,60 VOIL PEROLA",Betim,false,0,0,1,,3,3,1.9231,1.2604,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_3087.js
3087,12139,"DUPLEX COLOR 5,00X2,60 VOIL PEROLA",Guaranis,false,0,1,1,,3,3,1.9231,1.2604,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_3087.js
3087,12139,"DUPLEX COLOR 5,00X2,60 VOIL PEROLA",G2,false,0,1,1,,3,3,1.9231,1.2604,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_3087.js
3087,12139,"DUPLEX COLOR 5,00X2,60 VOIL PEROLA",Babita,false,0,0,1,,3,3,1.6667,0.8545,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_3087.js
